session_id,outcome,color
12122504,4,T
12122505,13,CT
12122506,4,T
12122507,1,T
12122508,8,CT
12122509,10,CT
12122510,0,Bonus
12122511,0,Bonus
12122512,11,CT
12122513,12,CT
12122514,6,T
12122515,6,T
12122516,12,CT
12122517,7,T
12122518,8,CT
12122519,9,CT
12122520,10,CT
12122521,5,T
12122522,12,CT
12122523,7,T
12122524,2,T
12122525,0,Bonus
12122526,12,CT
12122527,3,T
12122528,2,T
12122529,7,T
12122530,6,T
12122531,6,T
12122532,5,T
12122533,11,CT
12122534,8,CT
12122535,3,T
12122536,3,T
12122537,4,T
12122538,9,CT
12122539,8,CT
12122540,6,T
12122541,2,T
12122542,13,CT
12122543,4,T
12122544,13,CT
12122545,9,CT
12122546,10,CT
12122547,14,CT
12122548,8,CT
12122549,14,CT
12122550,12,CT
12122551,13,CT
12122552,8,CT
12122553,6,T
12122554,9,CT
12122555,13,CT
12122556,12,CT
12122557,1,T
12122558,7,T
12122559,6,T
12122560,6,T
12122561,5,T
12122562,13,CT
12122563,12,CT
12122564,4,T
12122565,11,CT
12122566,6,T
12122567,11,CT
12122568,9,CT
12122569,11,CT
12122570,6,T
12122571,10,CT
12122572,14,CT
12122573,2,T
12122574,1,T
12122575,11,CT
12122576,13,CT
12122577,7,T
12122578,11,CT
12122579,9,CT
12122580,8,CT
12122581,2,T
12122582,2,T
12122583,1,T
12122584,11,CT
12122585,0,Bonus
12122586,4,T
12122587,1,T
12122588,7,T
12122589,3,T
12122590,1,T
12122591,9,CT
12122592,8,CT
12122593,10,CT
12122594,9,CT
12122595,9,CT
12122596,0,Bonus
12122597,3,T
12122598,3,T
12122599,10,CT
12122600,2,T
12122601,1,T
12122602,10,CT
12122603,3,T
12122604,9,CT
12122605,1,T
12122606,2,T
12122607,9,CT
12122608,2,T
12122609,3,T
12122610,10,CT
12122611,8,CT
12122612,7,T
12122613,12,CT
12122614,11,CT
12122615,3,T
12122616,6,T
12122617,5,T
12122618,11,CT
12122619,5,T
12122620,5,T
12122621,14,CT
12122622,0,Bonus
12122623,4,T
12122624,3,T
12122625,6,T
12122626,6,T
12122627,3,T
12122628,1,T
12122629,10,CT
12122630,1,T
12122631,4,T
12122632,7,T
12122633,4,T
12122634,13,CT
12122635,3,T
12122636,11,CT
12122637,6,T
12122638,4,T
12122639,1,T
12122640,2,T
12122641,10,CT
12122642,6,T
12122643,13,CT
12122644,7,T
12122645,6,T
12122646,5,T
12122647,4,T
12122648,8,CT
12122649,12,CT
12122650,14,CT
12122651,14,CT
12122652,1,T
12122653,5,T
12122654,13,CT
12122655,11,CT
12122656,8,CT
12122657,6,T
12122658,6,T
12122659,11,CT
12122660,0,Bonus
12122661,6,T
12122662,7,T
12122663,5,T
12122664,2,T
12122665,0,Bonus
12122666,9,CT
12122667,12,CT
12122668,14,CT
12122669,11,CT
12122670,3,T
12122671,10,CT
12122672,6,T
12122673,8,CT
12122674,12,CT
12122675,8,CT
12122676,10,CT
12122677,2,T
12122678,9,CT
12122679,7,T
12122680,2,T
12122681,7,T
12122682,1,T
12122683,7,T
12122684,2,T
12122685,5,T
12122686,3,T
12122687,3,T
12122688,14,CT
12122689,1,T
12122690,11,CT
12122691,2,T
12122692,3,T
12122693,8,CT
12122694,1,T
12122695,5,T
12122696,1,T
12122697,5,T
12122698,9,CT
12122699,3,T
12122700,8,CT
12122701,3,T
12122702,0,Bonus
12122703,9,CT
12122704,12,CT
12122705,7,T
12122706,5,T
12122707,2,T
12122708,2,T
12122709,1,T
12122710,9,CT
12122711,4,T
12122712,14,CT
12122713,5,T
12122714,4,T
12122715,6,T
12122716,13,CT
12122717,11,CT
12122718,4,T
12122719,10,CT
12122720,7,T
12122721,4,T
12122722,1,T
12122723,9,CT
12122724,2,T
12122725,11,CT
12122726,14,CT
12122727,6,T
12122728,3,T
12122729,1,T
12122730,2,T
12122731,12,CT
12122732,11,CT
12122733,8,CT
12122734,5,T
12122735,13,CT
12122736,0,Bonus
12122737,2,T
12122738,0,Bonus
12122739,10,CT
12122740,9,CT
12122741,3,T
12122742,3,T
12122743,13,CT
12122744,12,CT
12122745,11,CT
12122746,4,T
12122747,12,CT
12122748,3,T
12122749,5,T
12122750,0,Bonus
12122751,12,CT
12122752,14,CT
12122753,0,Bonus
12122754,13,CT
12122755,3,T
12122756,8,CT
12122757,8,CT
12122758,13,CT
12122759,9,CT
12122760,1,T
12122761,7,T
12122762,12,CT
12122763,3,T
12122764,1,T
12122765,11,CT
12122766,2,T
12122767,1,T
12122768,1,T
12122769,12,CT
12122770,3,T
12122771,14,CT
12122772,3,T
12122773,1,T
12122774,11,CT
12122775,12,CT
12122776,1,T
12122777,6,T
12122778,3,T
12122779,10,CT
12122780,6,T
12122781,7,T
12122782,7,T
12122783,4,T
12122784,8,CT
12122785,11,CT
12122786,12,CT
12122787,5,T
12122788,1,T
12122789,14,CT
12122790,1,T
12122791,9,CT
12122792,14,CT
12122793,10,CT
12122794,3,T
12122795,10,CT
12122796,5,T
12122797,3,T
12122798,7,T
12122799,3,T
12122800,5,T
12122801,4,T
12122802,2,T
12122803,14,CT
12122804,14,CT
12122805,3,T
12122806,0,Bonus
12122807,8,CT
12122808,14,CT
12122809,13,CT
12122810,14,CT
12122811,14,CT
12122812,12,CT
12122813,14,CT
12122814,8,CT
12122815,7,T
12122816,7,T
12122817,12,CT
12122818,11,CT
12122819,3,T
12122820,3,T
12122821,9,CT
12122822,13,CT
12122823,14,CT
12122824,13,CT
12122825,13,CT
12122826,2,T
12122827,4,T
12122828,6,T
12122829,12,CT
12122830,6,T
12122831,10,CT
12122832,4,T
12122833,1,T
12122834,7,T
12122835,6,T
12122836,11,CT
12122837,9,CT
12122838,3,T
12122839,4,T
12122840,2,T
12122841,7,T
12122842,6,T
12122843,10,CT
12122844,12,CT
12122845,7,T
12122846,10,CT
12122847,5,T
12122848,1,T
12122849,14,CT
12122850,4,T
12122851,8,CT
12122852,0,Bonus
12122853,2,T
12122854,12,CT
12122855,6,T
12122856,12,CT
12122857,1,T
12122858,7,T
12122859,3,T
12122860,11,CT
12122861,12,CT
12122862,3,T
12122863,13,CT
12122864,5,T
12122865,14,CT
12122866,4,T
12122867,13,CT
12122868,7,T
12122869,9,CT
12122870,6,T
12122871,9,CT
12122872,7,T
12122873,13,CT
12122874,13,CT
12122875,12,CT
12122876,9,CT
12122877,11,CT
12122878,10,CT
12122879,1,T
12122880,9,CT
12122881,10,CT
12122882,8,CT
12122883,3,T
12122884,2,T
12122885,10,CT
12122886,4,T
12122887,10,CT
12122888,2,T
12122889,12,CT
12122890,11,CT
12122891,2,T
12122892,1,T
12122893,12,CT
12122894,5,T
12122895,12,CT
12122896,1,T
12122897,0,Bonus
12122898,6,T
12122899,6,T
12122900,2,T
12122901,10,CT
12122902,12,CT
12122903,10,CT
12122904,0,Bonus
12122905,13,CT
12122906,4,T
12122907,13,CT
12122908,5,T
12122909,6,T
12122910,9,CT
12122911,2,T
12122912,14,CT
12122913,8,CT
12122914,11,CT
12122915,7,T
12122916,10,CT
12122917,1,T
12122918,13,CT
12122919,12,CT
12122920,8,CT
12122921,5,T
12122922,12,CT
12122923,9,CT
12122924,6,T
12122925,3,T
12122926,13,CT
12122927,0,Bonus
12122928,5,T
12122929,6,T
12122930,9,CT
12122931,14,CT
12122932,8,CT
12122933,0,Bonus
12122934,5,T
12122935,8,CT
12122936,3,T
12122937,8,CT
12122938,11,CT
12122939,1,T
12122940,8,CT
12122941,12,CT
12122942,1,T
12122943,9,CT
12122944,2,T
12122945,4,T
12122946,6,T
12122947,9,CT
12122948,12,CT
12122949,8,CT
12122950,7,T
12122951,5,T
12122952,5,T
12122953,6,T
12122954,10,CT
12122955,10,CT
12122956,2,T
12122957,6,T
12122958,4,T
12122959,2,T
12122960,9,CT
12122961,14,CT
12122962,12,CT
12122963,14,CT
12122964,6,T
12122965,4,T
12122966,2,T
12122967,6,T
12122968,0,Bonus
12122969,4,T
12122970,8,CT
12122971,13,CT
12122972,13,CT
12122973,2,T
12122974,8,CT
12122975,6,T
12122976,7,T
12122977,10,CT
12122978,4,T
12122979,6,T
12122980,4,T
12122981,13,CT
12122982,5,T
12122983,12,CT
12122984,14,CT
12122985,2,T
12122986,8,CT
12122987,10,CT
12122988,6,T
12122989,9,CT
12122990,1,T
12122991,9,CT
12122992,13,CT
12122993,5,T
12122994,1,T
12122995,1,T
12122996,14,CT
12122997,7,T
12122998,5,T
12122999,13,CT
12123000,12,CT
12123001,2,T
12123002,4,T
12123003,5,T
12123004,0,Bonus
12123005,6,T
12123006,2,T
12123007,1,T
12123008,13,CT
12123009,12,CT
12123010,6,T
12123011,4,T
12123012,3,T
12123013,9,CT
12123014,1,T
12123015,10,CT
12123016,3,T
12123017,12,CT
12123018,1,T
12123019,10,CT
12123020,9,CT
12123021,0,Bonus
12123022,2,T
12123023,2,T
12123024,10,CT
12123025,14,CT
12123026,13,CT
12123027,13,CT
12123028,9,CT
12123029,14,CT
12123030,0,Bonus
12123031,12,CT
12123032,7,T
12123033,12,CT
12123034,12,CT
12123035,9,CT
12123036,13,CT
12123037,9,CT
12123038,5,T
12123039,0,Bonus
12123040,12,CT
12123041,0,Bonus
12123042,2,T
12123043,10,CT
12123044,14,CT
12123045,10,CT
12123046,3,T
12123047,5,T
12123048,3,T
12123049,0,Bonus
12123050,0,Bonus
12123051,7,T
12123052,2,T
12123053,2,T
12123054,11,CT
12123055,0,Bonus
12123056,2,T
12123057,6,T
12123058,2,T
12123059,2,T
12123060,0,Bonus
12123061,9,CT
12123062,7,T
12123063,0,Bonus
12123064,9,CT
12123065,2,T
12123066,10,CT
12123067,3,T
12123068,14,CT
12123069,14,CT
12123070,1,T
12123071,6,T
12123072,7,T
12123073,2,T
12123074,10,CT
12123075,11,CT
12123076,8,CT
12123077,9,CT
12123078,13,CT
12123079,8,CT
12123080,1,T
12123081,9,CT
12123082,4,T
12123083,1,T
12123084,14,CT
12123085,12,CT
12123086,14,CT
12123087,9,CT
12123088,2,T
12123089,12,CT
12123090,4,T
12123091,8,CT
12123092,2,T
12123093,14,CT
12123094,7,T
12123095,7,T
12123096,11,CT
12123097,11,CT
12123098,5,T
12123099,5,T
12123100,12,CT
12123101,12,CT
12123102,11,CT
12123103,3,T
12123104,11,CT
12123105,6,T
12123106,4,T
12123107,3,T
12123108,5,T
12123109,9,CT
12123110,9,CT
12123111,8,CT
12123112,4,T
12123113,8,CT
12123114,12,CT
12123115,13,CT
12123116,4,T
12123117,9,CT
12123118,0,Bonus
12123119,0,Bonus
12123120,10,CT
12123121,8,CT
12123122,14,CT
12123123,9,CT
12123124,12,CT
12123125,1,T
12123126,8,CT
12123127,4,T
12123128,11,CT
12123129,10,CT
12123130,11,CT
12123131,3,T
12123132,12,CT
12123133,0,Bonus
12123134,3,T
12123135,14,CT
12123136,7,T
12123137,5,T
12123138,12,CT
12123139,12,CT
12123140,8,CT
12123141,8,CT
12123142,8,CT
12123143,11,CT
12123144,13,CT
12123145,14,CT
12123146,0,Bonus
12123147,0,Bonus
12123148,13,CT
12123149,1,T
12123150,1,T
12123151,8,CT
12123152,6,T
12123153,13,CT
12123154,1,T
12123155,7,T
12123156,13,CT
12123157,10,CT
12123158,7,T
12123159,5,T
12123160,10,CT
12123161,14,CT
12123162,9,CT
12123163,5,T
12123164,10,CT
12123165,6,T
12123166,13,CT
12123167,12,CT
12123168,7,T
12123169,1,T
12123170,9,CT
12123171,4,T
12123172,5,T
12123173,10,CT
12123174,7,T
12123175,3,T
12123176,4,T
12123177,3,T
12123178,11,CT
12123179,4,T
12123180,3,T
12123181,3,T
12123182,4,T
12123183,6,T
12123184,14,CT
12123185,14,CT
12123186,2,T
12123187,8,CT
12123188,13,CT
12123189,9,CT
12123190,1,T
12123191,11,CT
12123192,8,CT
12123193,1,T
12123194,5,T
12123195,11,CT
12123196,7,T
12123197,1,T
12123198,4,T
12123199,6,T
12123200,1,T
12123201,4,T
12123202,11,CT
12123203,3,T
12123204,7,T
12123205,1,T
12123206,11,CT
12123207,0,Bonus
12123208,1,T
12123209,4,T
12123210,9,CT
12123211,9,CT
12123212,4,T
12123213,5,T
12123214,5,T
12123215,5,T
12123216,7,T
12123217,3,T
12123218,7,T
12123219,11,CT
12123220,1,T
12123221,11,CT
12123222,3,T
12123223,14,CT
12123224,5,T
12123225,3,T
12123226,7,T
12123227,4,T
12123228,2,T
12123229,13,CT
12123230,13,CT
12123231,1,T
12123232,14,CT
12123233,3,T
12123234,4,T
12123235,14,CT
12123236,9,CT
12123237,11,CT
12123238,9,CT
12123239,14,CT
12123240,12,CT
12123241,2,T
12123242,13,CT
12123243,12,CT
12123244,13,CT
12123245,10,CT
12123246,1,T
12123247,14,CT
12123248,8,CT
12123249,2,T
12123250,9,CT
12123251,0,Bonus
12123252,13,CT
12123253,3,T
12123254,11,CT
12123255,8,CT
12123256,4,T
12123257,10,CT
12123258,11,CT
12123259,3,T
12123260,0,Bonus
12123261,4,T
12123262,6,T
12123263,5,T
12123264,12,CT
12123265,9,CT
12123266,5,T
12123267,5,T
12123268,7,T
12123269,14,CT
12123270,6,T
12123271,0,Bonus
12123272,6,T
12123273,2,T
12123274,14,CT
12123275,10,CT
12123276,3,T
12123277,13,CT
12123278,7,T
12123279,10,CT
12123280,7,T
12123281,3,T
12123282,4,T
12123283,3,T
12123284,2,T
12123285,11,CT
12123286,9,CT
12123287,5,T
12123288,5,T
12123289,10,CT
12123290,8,CT
12123291,3,T
12123292,4,T
12123293,1,T
12123294,14,CT
12123295,12,CT
12123296,1,T
12123297,9,CT
12123298,9,CT
12123299,14,CT
12123300,2,T
12123301,1,T
12123302,1,T
12123303,0,Bonus
12123304,7,T
12123305,14,CT
12123306,13,CT
12123307,8,CT
12123308,12,CT
12123309,5,T
12123310,8,CT
12123311,1,T
12123312,10,CT
12123313,13,CT
12123314,7,T
12123315,7,T
12123316,0,Bonus
12123317,9,CT
12123318,3,T
12123319,12,CT
12123320,0,Bonus
12123321,3,T
12123322,5,T
12123323,0,Bonus
12123324,8,CT
12123325,1,T
12123326,5,T
12123327,4,T
12123328,14,CT
12123329,2,T
12123330,3,T
12123331,9,CT
12123332,10,CT
12123333,3,T
12123334,8,CT
12123335,12,CT
12123336,6,T
12123337,5,T
12123338,3,T
12123339,11,CT
12123340,8,CT
12123341,3,T
12123342,7,T
12123343,10,CT
12123344,5,T
12123345,10,CT
12123346,9,CT
12123347,5,T
12123348,6,T
12123349,12,CT
12123350,10,CT
12123351,2,T
12123352,8,CT
12123353,10,CT
12123354,1,T
12123355,14,CT
12123356,6,T
12123357,13,CT
12123358,2,T
12123359,9,CT
12123360,11,CT
12123361,10,CT
12123362,7,T
12123363,0,Bonus
12123364,6,T
12123365,4,T
12123366,1,T
12123367,12,CT
12123368,4,T
12123369,5,T
12123370,8,CT
12123371,11,CT
12123372,14,CT
12123373,6,T
12123374,5,T
12123375,1,T
12123376,11,CT
12123377,11,CT
12123378,7,T
12123379,9,CT
12123380,6,T
12123381,6,T
12123382,7,T
12123383,9,CT
12123384,0,Bonus
12123385,6,T
12123386,6,T
12123387,9,CT
12123388,11,CT
12123389,4,T
12123390,10,CT
12123391,8,CT
12123392,8,CT
12123393,2,T
12123394,2,T
12123395,2,T
12123396,13,CT
12123397,10,CT
12123398,5,T
12123399,3,T
12123400,3,T
12123401,0,Bonus
12123402,5,T
12123403,14,CT
12123404,10,CT
12123405,6,T
12123406,7,T
