session_id,outcome,color
12050788,11,CT
12050789,5,T
12050790,12,CT
12050791,1,T
12050792,0,Bonus
12050793,1,T
12050794,0,Bonus
12050795,7,T
12050796,0,Bonus
12050797,12,CT
12050798,6,T
12050799,10,CT
12050800,5,T
12050801,2,T
12050802,0,Bonus
12050803,12,CT
12050804,8,CT
12050805,7,T
12050806,7,T
12050807,14,CT
12050808,1,T
12050809,2,T
12050810,10,CT
12050811,7,T
12050812,8,CT
12050813,12,CT
12050814,14,CT
12050815,11,CT
12050816,6,T
12050817,12,CT
12050818,3,T
12050819,4,T
12050820,11,CT
12050821,6,T
12050822,11,CT
12050823,2,T
12050824,0,Bonus
12050825,8,CT
12050826,11,CT
12050827,3,T
12050828,3,T
12050829,0,Bonus
12050830,9,CT
12050831,11,CT
12050832,12,CT
12050833,7,T
12050834,10,CT
12050835,14,CT
12050836,1,T
12050837,4,T
12050838,10,CT
12050839,8,CT
12050840,14,CT
12050841,10,CT
12050842,12,CT
12050843,14,CT
12050844,14,CT
12050845,4,T
12050846,7,T
12050847,1,T
12050848,11,CT
12050849,0,Bonus
12050850,11,CT
12050851,5,T
12050852,2,T
12050853,11,CT
12050854,11,CT
12050855,13,CT
12050856,1,T
12050857,2,T
12050858,11,CT
12050859,1,T
12050860,6,T
12050861,8,CT
12050862,3,T
12050863,11,CT
12050864,12,CT
12050865,8,CT
12050866,5,T
12050867,8,CT
12050868,10,CT
12050869,12,CT
12050870,4,T
12050871,10,CT
12050872,0,Bonus
12050873,12,CT
12050874,2,T
12050875,2,T
12050876,2,T
12050877,0,Bonus
12050878,12,CT
12050879,5,T
12050880,2,T
12050881,7,T
12050882,2,T
12050883,1,T
12050884,9,CT
12050885,7,T
12050886,13,CT
12050887,6,T
12050888,12,CT
12050889,8,CT
12050890,13,CT
12050891,10,CT
12050892,8,CT
12050893,6,T
12050894,13,CT
12050895,3,T
12050896,5,T
12050897,2,T
12050898,2,T
12050899,4,T
12050900,0,Bonus
12050901,4,T
12050902,14,CT
12050903,8,CT
12050904,4,T
12050905,9,CT
12050906,5,T
12050907,10,CT
12050908,0,Bonus
12050909,12,CT
12050910,3,T
