session_id,outcome,color
12057963,11,CT
12057964,4,T
12057965,8,CT
12057966,13,CT
12057967,0,Bonus
12057968,6,T
12057969,11,CT
12057970,4,T
12057971,10,CT
12057972,12,CT
12057973,13,CT
12057974,0,Bonus
12057975,3,T
12057976,10,CT
12057977,1,T
12057978,2,T
12057979,9,CT
12057980,8,CT
12057981,2,T
12057982,12,CT
12057983,8,CT
12057984,13,CT
12057985,9,CT
12057986,14,CT
12057987,6,T
12057988,14,CT
12057989,9,CT
12057990,1,T
12057991,2,T
12057992,10,CT
12057993,7,T
12057994,0,Bonus
12057995,11,CT
12057996,9,CT
12057997,14,CT
12057998,14,CT
12057999,9,CT
12058000,6,T
12058001,8,CT
12058002,11,CT
12058003,2,T
12058004,11,CT
12058005,3,T
12058006,4,T
12058007,9,CT
12058008,7,T
12058009,7,T
12058010,12,CT
12058011,3,T
12058012,8,CT
12058013,7,T
12058014,10,CT
12058015,6,T
12058016,11,CT
12058017,5,T
12058018,9,CT
12058019,13,CT
12058020,10,CT
12058021,11,CT
12058022,10,CT
12058023,3,T
12058024,10,CT
12058025,13,CT
12058026,9,CT
12058027,11,CT
12058028,3,T
12058029,2,T
12058030,12,CT
12058031,1,T
12058032,6,T
12058033,2,T
12058034,2,T
12058035,1,T
12058036,10,CT
12058037,8,CT
12058038,4,T
12058039,0,Bonus
12058040,14,CT
12058041,9,CT
12058042,10,CT
12058043,5,T
12058044,11,CT
12058045,10,CT
12058046,10,CT
12058047,9,CT
12058048,12,CT
12058049,1,T
12058050,11,CT
12058051,11,CT
12058052,6,T
12058053,13,CT
12058054,5,T
12058055,8,CT
12058056,9,CT
12058057,11,CT
12058058,13,CT
12058059,10,CT
12058060,0,Bonus
12058061,1,T
12058062,6,T
12058063,0,Bonus
12058064,0,Bonus
12058065,13,CT
12058066,5,T
12058067,6,T
12058068,11,CT
12058069,10,CT
12058070,9,CT
12058071,5,T
12058072,4,T
12058073,11,CT
12058074,2,T
12058075,13,CT
12058076,6,T
12058077,6,T
12058078,2,T
12058079,3,T
12058080,6,T
12058081,6,T
12058082,3,T
12058083,8,CT
12058084,12,CT
12058085,8,CT
12058086,9,CT
12058087,4,T
12058088,8,CT
12058089,11,CT
12058090,10,CT
12058091,3,T
12058092,12,CT
12058093,2,T
12058094,7,T
12058095,10,CT
12058096,14,CT
12058097,0,Bonus
12058098,14,CT
12058099,0,Bonus
12058100,1,T
12058101,2,T
12058102,4,T
12058103,5,T
12058104,3,T
12058105,0,Bonus
12058106,11,CT
12058107,0,Bonus
12058108,5,T
12058109,0,Bonus
12058110,8,CT
12058111,8,CT
12058112,10,CT
12058113,8,CT
12058114,12,CT
12058115,5,T
12058116,6,T
12058117,13,CT
12058118,7,T
12058119,4,T
12058120,8,CT
12058121,2,T
12058122,6,T
12058123,2,T
12058124,8,CT
12058125,6,T
12058126,12,CT
12058127,8,CT
12058128,4,T
12058129,10,CT
12058130,14,CT
12058131,13,CT
12058132,4,T
12058133,9,CT
12058134,8,CT
12058135,5,T
12058136,7,T
12058137,7,T
12058138,4,T
12058139,4,T
12058140,3,T
12058141,9,CT
12058142,7,T
12058143,2,T
12058144,8,CT
12058145,2,T
12058146,4,T
12058147,3,T
12058148,11,CT
12058149,12,CT
12058150,6,T
12058151,1,T
12058152,14,CT
12058153,10,CT
12058154,9,CT
12058155,6,T
12058156,1,T
12058157,4,T
12058158,0,Bonus
12058159,0,Bonus
12058160,14,CT
12058161,3,T
12058162,4,T
12058163,3,T
12058164,13,CT
12058165,14,CT
12058166,3,T
12058167,3,T
12058168,5,T
12058169,2,T
12058170,14,CT
12058171,13,CT
12058172,2,T
12058173,2,T
12058174,7,T
12058175,11,CT
12058176,8,CT
12058177,9,CT
12058178,7,T
12058179,0,Bonus
12058180,5,T
12058181,9,CT
12058182,6,T
12058183,13,CT
12058184,0,Bonus
12058185,10,CT
12058186,9,CT
12058187,0,Bonus
12058188,14,CT
12058189,1,T
12058190,1,T
12058191,7,T
12058192,11,CT
12058193,1,T
12058194,4,T
12058195,11,CT
12058196,11,CT
12058197,1,T
12058198,10,CT
12058199,10,CT
12058200,7,T
12058201,12,CT
12058202,14,CT
12058203,10,CT
12058204,7,T
12058205,11,CT
12058206,8,CT
12058207,9,CT
12058208,8,CT
12058209,14,CT
12058210,3,T
12058211,6,T
12058212,11,CT
12058213,10,CT
12058214,12,CT
12058215,7,T
12058216,14,CT
12058217,2,T
12058218,1,T
12058219,7,T
12058220,14,CT
12058221,8,CT
12058222,14,CT
12058223,5,T
12058224,9,CT
12058225,3,T
12058226,12,CT
12058227,9,CT
12058228,0,Bonus
12058229,1,T
12058230,14,CT
12058231,2,T
12058232,1,T
12058233,14,CT
12058234,10,CT
12058235,0,Bonus
12058236,5,T
12058237,6,T
12058238,4,T
12058239,4,T
12058240,12,CT
12058241,5,T
12058242,11,CT
12058243,0,Bonus
12058244,14,CT
12058245,7,T
12058246,5,T
12058247,5,T
12058248,14,CT
12058249,5,T
12058250,12,CT
12058251,8,CT
12058252,1,T
12058253,4,T
12058254,8,CT
12058255,7,T
12058256,10,CT
12058257,14,CT
12058258,7,T
12058259,7,T
12058260,5,T
12058261,6,T
12058262,14,CT
12058263,7,T
12058264,12,CT
12058265,12,CT
12058266,5,T
12058267,8,CT
12058268,13,CT
12058269,11,CT
12058270,0,Bonus
12058271,10,CT
12058272,4,T
12058273,1,T
12058274,1,T
12058275,2,T
12058276,11,CT
12058277,10,CT
12058278,8,CT
12058279,11,CT
12058280,3,T
12058281,4,T
12058282,8,CT
12058283,10,CT
12058284,7,T
12058285,2,T
12058286,14,CT
12058287,0,Bonus
12058288,1,T
12058289,9,CT
12058290,11,CT
12058291,3,T
12058292,3,T
12058293,0,Bonus
12058294,4,T
12058295,5,T
12058296,8,CT
12058297,5,T
12058298,8,CT
12058299,6,T
12058300,11,CT
12058301,8,CT
12058302,6,T
12058303,7,T
12058304,10,CT
12058305,0,Bonus
12058306,11,CT
12058307,5,T
12058308,3,T
12058309,3,T
12058310,0,Bonus
12058311,13,CT
12058312,0,Bonus
12058313,1,T
12058314,3,T
12058315,3,T
12058316,8,CT
12058317,8,CT
12058318,4,T
12058319,3,T
12058320,0,Bonus
12058321,10,CT
12058322,12,CT
12058323,14,CT
12058324,10,CT
12058325,1,T
12058326,2,T
12058327,11,CT
12058328,0,Bonus
12058329,6,T
12058330,6,T
12058331,3,T
12058332,9,CT
12058333,0,Bonus
12058334,9,CT
12058335,8,CT
12058336,0,Bonus
12058337,9,CT
12058338,4,T
12058339,9,CT
12058340,13,CT
12058341,5,T
12058342,4,T
12058343,13,CT
12058344,1,T
12058345,5,T
12058346,1,T
12058347,5,T
12058348,3,T
12058349,7,T
12058350,7,T
12058351,9,CT
12058352,11,CT
12058353,9,CT
12058354,14,CT
12058355,12,CT
12058356,8,CT
12058357,12,CT
12058358,0,Bonus
12058359,7,T
12058360,1,T
12058361,7,T
12058362,0,Bonus
12058363,6,T
12058364,1,T
12058365,8,CT
12058366,1,T
12058367,14,CT
12058368,3,T
12058369,12,CT
12058370,2,T
12058371,9,CT
12058372,0,Bonus
12058373,0,Bonus
12058374,9,CT
12058375,3,T
12058376,3,T
12058377,8,CT
12058378,9,CT
12058379,11,CT
12058380,1,T
12058381,13,CT
12058382,0,Bonus
12058383,3,T
12058384,2,T
12058385,9,CT
12058386,11,CT
12058387,10,CT
12058388,7,T
12058389,11,CT
12058390,0,Bonus
12058391,6,T
12058392,4,T
12058393,8,CT
12058394,5,T
12058395,4,T
12058396,2,T
12058397,11,CT
12058398,14,CT
12058399,11,CT
12058400,8,CT
12058401,9,CT
12058402,11,CT
12058403,2,T
12058404,12,CT
12058405,5,T
12058406,4,T
12058407,0,Bonus
12058408,1,T
12058409,12,CT
12058410,7,T
12058411,7,T
12058412,8,CT
12058413,6,T
12058414,3,T
12058415,11,CT
12058416,8,CT
12058417,7,T
12058418,13,CT
12058419,12,CT
12058420,9,CT
12058421,2,T
12058422,0,Bonus
12058423,10,CT
12058424,14,CT
12058425,11,CT
12058426,1,T
12058427,9,CT
12058428,13,CT
12058429,2,T
12058430,1,T
12058431,10,CT
12058432,10,CT
12058433,4,T
12058434,11,CT
12058435,5,T
12058436,14,CT
12058437,13,CT
12058438,13,CT
12058439,10,CT
12058440,2,T
12058441,8,CT
12058442,2,T
12058443,11,CT
12058444,9,CT
12058445,3,T
12058446,9,CT
12058447,13,CT
12058448,2,T
12058449,6,T
12058450,8,CT
12058451,9,CT
12058452,4,T
12058453,13,CT
12058454,10,CT
12058455,9,CT
12058456,14,CT
12058457,1,T
12058458,6,T
12058459,14,CT
12058460,9,CT
12058461,8,CT
12058462,8,CT
12058463,12,CT
12058464,1,T
12058465,9,CT
12058466,0,Bonus
12058467,4,T
12058468,6,T
12058469,7,T
12058470,3,T
12058471,10,CT
12058472,3,T
12058473,11,CT
12058474,2,T
12058475,9,CT
12058476,5,T
12058477,8,CT
12058478,11,CT
12058479,14,CT
12058480,6,T
12058481,3,T
12058482,2,T
12058483,7,T
