session_id,outcome,color
12047201,3,T
12047202,4,T
12047203,8,CT
12047204,1,T
12047205,9,CT
12047206,3,T
12047207,10,CT
12047208,5,T
12047209,14,CT
12047210,12,CT
12047211,1,T
12047212,4,T
12047213,5,T
12047214,11,CT
12047215,0,Bonus
12047216,6,T
12047217,9,CT
12047218,9,CT
12047219,1,T
12047220,0,Bonus
12047221,10,CT
12047222,4,T
12047223,14,CT
12047224,0,Bonus
12047225,0,Bonus
12047226,3,T
12047227,10,CT
12047228,0,Bonus
12047229,5,T
12047230,7,T
12047231,2,T
12047232,2,T
12047233,13,CT
12047234,7,T
12047235,1,T
12047236,7,T
12047237,1,T
12047238,8,CT
12047239,13,CT
12047240,9,CT
12047241,5,T
12047242,9,CT
12047243,6,T
12047244,0,Bonus
12047245,2,T
12047246,11,CT
12047247,12,CT
12047248,12,CT
12047249,8,CT
12047250,14,CT
12047251,0,Bonus
12047252,4,T
12047253,9,CT
12047254,2,T
12047255,1,T
12047256,12,CT
12047257,6,T
12047258,11,CT
12047259,2,T
12047260,1,T
12047261,2,T
12047262,9,CT
12047263,6,T
12047264,5,T
12047265,7,T
12047266,5,T
12047267,3,T
12047268,0,Bonus
12047269,9,CT
12047270,4,T
12047271,2,T
12047272,12,CT
12047273,3,T
12047274,11,CT
12047275,7,T
12047276,12,CT
12047277,7,T
12047278,10,CT
12047279,1,T
12047280,7,T
12047281,6,T
12047282,8,CT
12047283,6,T
12047284,3,T
12047285,0,Bonus
12047286,6,T
12047287,0,Bonus
12047288,14,CT
12047289,12,CT
12047290,0,Bonus
12047291,12,CT
12047292,5,T
12047293,11,CT
12047294,2,T
12047295,13,CT
12047296,9,CT
12047297,10,CT
12047298,5,T
12047299,13,CT
12047300,2,T
12047301,8,CT
12047302,8,CT
12047303,3,T
12047304,4,T
12047305,9,CT
12047306,6,T
12047307,4,T
12047308,4,T
12047309,11,CT
12047310,6,T
12047311,13,CT
12047312,8,CT
12047313,13,CT
12047314,2,T
12047315,5,T
12047316,10,CT
12047317,12,CT
12047318,6,T
12047319,10,CT
12047320,2,T
12047321,13,CT
12047322,10,CT
12047323,7,T
12047324,14,CT
12047325,5,T
12047326,5,T
12047327,13,CT
12047328,6,T
12047329,13,CT
12047330,13,CT
12047331,3,T
12047332,10,CT
12047333,10,CT
12047334,9,CT
12047335,13,CT
12047336,5,T
12047337,1,T
12047338,8,CT
12047339,12,CT
12047340,3,T
12047341,12,CT
12047342,1,T
12047343,12,CT
12047344,5,T
12047345,14,CT
12047346,9,CT
12047347,4,T
12047348,12,CT
12047349,10,CT
12047350,2,T
12047351,7,T
12047352,6,T
12047353,11,CT
12047354,7,T
12047355,3,T
12047356,6,T
12047357,7,T
12047358,7,T
12047359,1,T
12047360,5,T
12047361,8,CT
12047362,7,T
12047363,6,T
12047364,11,CT
12047365,10,CT
12047366,4,T
12047367,10,CT
12047368,12,CT
12047369,1,T
12047370,1,T
12047371,8,CT
12047372,2,T
12047373,1,T
12047374,2,T
12047375,5,T
12047376,2,T
12047377,8,CT
12047378,10,CT
12047379,6,T
12047380,1,T
12047381,1,T
12047382,9,CT
12047383,8,CT
12047384,3,T
12047385,10,CT
12047386,3,T
12047387,0,Bonus
12047388,7,T
12047389,12,CT
12047390,2,T
12047391,13,CT
12047392,7,T
12047393,8,CT
12047394,1,T
12047395,6,T
12047396,9,CT
12047397,12,CT
12047398,13,CT
12047399,3,T
12047400,4,T
12047401,13,CT
12047402,8,CT
12047403,6,T
12047404,3,T
12047405,2,T
12047406,14,CT
12047407,10,CT
12047408,4,T
12047409,4,T
12047410,8,CT
12047411,8,CT
12047412,1,T
12047413,14,CT
12047414,13,CT
12047415,4,T
12047416,14,CT
12047417,6,T
12047418,0,Bonus
12047419,9,CT
12047420,8,CT
12047421,6,T
12047422,14,CT
12047423,5,T
12047424,2,T
12047425,12,CT
12047426,3,T
12047427,6,T
12047428,8,CT
12047429,9,CT
12047430,12,CT
12047431,4,T
12047432,10,CT
12047433,13,CT
12047434,6,T
12047435,9,CT
12047436,6,T
12047437,12,CT
12047438,8,CT
12047439,12,CT
12047440,4,T
12047441,2,T
12047442,5,T
12047443,13,CT
12047444,12,CT
12047445,14,CT
12047446,7,T
12047447,12,CT
12047448,1,T
12047449,9,CT
12047450,0,Bonus
12047451,11,CT
12047452,8,CT
12047453,8,CT
12047454,7,T
12047455,2,T
12047456,12,CT
12047457,0,Bonus
12047458,6,T
12047459,7,T
12047460,10,CT
12047461,3,T
12047462,13,CT
12047463,9,CT
12047464,8,CT
12047465,2,T
12047466,2,T
12047467,5,T
12047468,2,T
12047469,11,CT
12047470,1,T
12047471,4,T
12047472,9,CT
12047473,8,CT
12047474,6,T
12047475,2,T
12047476,12,CT
12047477,7,T
12047478,14,CT
12047479,14,CT
12047480,1,T
12047481,2,T
12047482,5,T
12047483,8,CT
12047484,6,T
12047485,11,CT
12047486,2,T
12047487,0,Bonus
12047488,5,T
12047489,4,T
12047490,7,T
12047491,13,CT
12047492,11,CT
12047493,9,CT
12047494,7,T
12047495,11,CT
12047496,7,T
12047497,5,T
12047498,2,T
12047499,10,CT
12047500,9,CT
12047501,1,T
12047502,5,T
12047503,3,T
12047504,10,CT
12047505,3,T
12047506,14,CT
12047507,5,T
12047508,6,T
12047509,8,CT
12047510,0,Bonus
12047511,1,T
12047512,3,T
12047513,9,CT
12047514,1,T
12047515,7,T
12047516,1,T
12047517,4,T
12047518,10,CT
12047519,10,CT
12047520,4,T
12047521,2,T
12047522,1,T
12047523,8,CT
12047524,0,Bonus
12047525,14,CT
12047526,9,CT
12047527,5,T
12047528,6,T
12047529,1,T
12047530,13,CT
12047531,12,CT
12047532,2,T
12047533,13,CT
12047534,0,Bonus
12047535,11,CT
12047536,10,CT
12047537,2,T
12047538,5,T
12047539,2,T
12047540,10,CT
12047541,10,CT
12047542,12,CT
12047543,3,T
12047544,7,T
12047545,7,T
12047546,4,T
12047547,11,CT
12047548,4,T
12047549,7,T
12047550,12,CT
12047551,14,CT
12047552,10,CT
12047553,8,CT
12047554,9,CT
12047555,10,CT
12047556,3,T
12047557,14,CT
12047558,7,T
12047559,12,CT
12047560,6,T
12047561,13,CT
12047562,11,CT
12047563,14,CT
12047564,6,T
12047565,9,CT
12047566,3,T
12047567,0,Bonus
12047568,2,T
12047569,8,CT
12047570,0,Bonus
12047571,9,CT
12047572,0,Bonus
12047573,10,CT
12047574,7,T
12047575,8,CT
12047576,14,CT
12047577,4,T
12047578,9,CT
12047579,10,CT
12047580,10,CT
12047581,1,T
12047582,2,T
12047583,0,Bonus
12047584,4,T
12047585,11,CT
12047586,4,T
12047587,6,T
12047588,2,T
12047589,1,T
12047590,14,CT
12047591,4,T
12047592,5,T
12047593,12,CT
12047594,14,CT
12047595,0,Bonus
12047596,7,T
12047597,11,CT
12047598,11,CT
12047599,4,T
12047600,7,T
12047601,2,T
12047602,7,T
12047603,6,T
12047604,13,CT
12047605,13,CT
12047606,8,CT
12047607,4,T
12047608,9,CT
12047609,8,CT
12047610,11,CT
12047611,9,CT
12047612,1,T
12047613,9,CT
12047614,11,CT
12047615,8,CT
12047616,1,T
