session_id,outcome,color
12158350,8,CT
12158351,1,T
12158352,10,CT
12158353,7,T
12158354,0,Bonus
12158355,9,CT
12158356,5,T
12158357,10,CT
12158358,5,T
12158359,13,CT
12158360,10,CT
12158361,6,T
12158362,8,CT
12158363,5,T
12158364,14,CT
12158365,2,T
12158366,2,T
12158367,12,CT
12158368,9,CT
12158369,8,CT
12158370,9,CT
12158371,10,CT
12158372,6,T
12158373,12,CT
12158374,12,CT
12158375,5,T
12158376,7,T
12158377,10,CT
12158378,3,T
12158379,13,CT
12158380,5,T
12158381,2,T
12158382,8,CT
12158383,9,CT
12158384,14,CT
12158385,8,CT
12158386,11,CT
12158387,6,T
12158388,8,CT
12158389,5,T
12158390,6,T
12158391,9,CT
12158392,0,Bonus
12158393,1,T
12158394,6,T
12158395,14,CT
12158396,14,CT
12158397,14,CT
12158398,2,T
12158399,4,T
12158400,12,CT
12158401,5,T
12158402,9,CT
12158403,10,CT
12158404,7,T
12158405,8,CT
12158406,3,T
12158407,2,T
12158408,0,Bonus
12158409,11,CT
12158410,4,T
12158411,12,CT
12158412,0,Bonus
12158413,13,CT
12158414,4,T
12158415,1,T
12158416,13,CT
12158417,11,CT
12158418,12,CT
12158419,4,T
12158420,2,T
12158421,8,CT
12158422,4,T
12158423,4,T
12158424,11,CT
12158425,9,CT
12158426,9,CT
12158427,11,CT
12158428,10,CT
12158429,8,CT
12158430,14,CT
12158431,7,T
12158432,13,CT
12158433,3,T
12158434,1,T
12158435,9,CT
12158436,13,CT
12158437,2,T
12158438,14,CT
12158439,0,Bonus
12158440,7,T
12158441,0,Bonus
12158442,14,CT
12158443,4,T
12158444,13,CT
12158445,12,CT
12158446,5,T
12158447,10,CT
12158448,7,T
12158449,0,Bonus
12158450,0,Bonus
12158451,5,T
12158452,6,T
12158453,9,CT
12158454,6,T
12158455,7,T
12158456,2,T
12158457,12,CT
12158458,14,CT
12158459,13,CT
12158460,8,CT
12158461,13,CT
12158462,1,T
12158463,5,T
12158464,3,T
12158465,7,T
12158466,9,CT
12158467,12,CT
12158468,5,T
12158469,13,CT
12158470,5,T
12158471,8,CT
12158472,9,CT
12158473,11,CT
12158474,10,CT
12158475,1,T
12158476,5,T
12158477,10,CT
12158478,8,CT
12158479,3,T
12158480,10,CT
12158481,11,CT
12158482,11,CT
12158483,5,T
12158484,13,CT
12158485,14,CT
12158486,13,CT
12158487,9,CT
12158488,2,T
12158489,9,CT
12158490,11,CT
12158491,3,T
12158492,7,T
12158493,7,T
12158494,2,T
12158495,12,CT
12158496,2,T
12158497,0,Bonus
12158498,14,CT
12158499,6,T
12158500,5,T
12158501,12,CT
12158502,12,CT
12158503,9,CT
12158504,0,Bonus
12158505,3,T
12158506,4,T
12158507,1,T
12158508,11,CT
12158509,12,CT
12158510,2,T
12158511,8,CT
12158512,2,T
12158513,2,T
12158514,7,T
12158515,6,T
12158516,3,T
12158517,4,T
12158518,11,CT
12158519,10,CT
12158520,2,T
12158521,5,T
12158522,7,T
12158523,3,T
12158524,12,CT
12158525,13,CT
12158526,7,T
12158527,2,T
12158528,9,CT
12158529,0,Bonus
12158530,2,T
12158531,1,T
12158532,7,T
12158533,6,T
12158534,3,T
12158535,8,CT
12158536,9,CT
12158537,1,T
12158538,9,CT
12158539,9,CT
12158540,1,T
12158541,3,T
12158542,5,T
12158543,3,T
12158544,14,CT
12158545,5,T
12158546,13,CT
12158547,1,T
12158548,8,CT
12158549,14,CT
12158550,1,T
12158551,3,T
12158552,8,CT
12158553,4,T
12158554,14,CT
12158555,2,T
12158556,4,T
12158557,3,T
12158558,0,Bonus
12158559,14,CT
12158560,13,CT
12158561,1,T
12158562,3,T
12158563,9,CT
12158564,3,T
12158565,0,Bonus
12158566,10,CT
12158567,0,Bonus
12158568,14,CT
12158569,0,Bonus
12158570,4,T
12158571,14,CT
12158572,0,Bonus
12158573,10,CT
12158574,0,Bonus
12158575,6,T
12158576,9,CT
12158577,3,T
12158578,1,T
12158579,11,CT
12158580,12,CT
12158581,13,CT
12158582,1,T
12158583,2,T
12158584,12,CT
12158585,6,T
12158586,8,CT
12158587,2,T
12158588,7,T
12158589,13,CT
12158590,7,T
12158591,7,T
12158592,7,T
12158593,9,CT
12158594,1,T
12158595,9,CT
12158596,14,CT
12158597,1,T
12158598,1,T
12158599,1,T
12158600,8,CT
12158601,8,CT
12158602,10,CT
12158603,6,T
12158604,4,T
12158605,7,T
12158606,14,CT
12158607,7,T
12158608,5,T
12158609,11,CT
12158610,6,T
12158611,11,CT
12158612,4,T
12158613,12,CT
12158614,5,T
12158615,13,CT
12158616,9,CT
12158617,11,CT
12158618,11,CT
12158619,3,T
12158620,11,CT
12158621,13,CT
12158622,0,Bonus
12158623,8,CT
12158624,9,CT
12158625,11,CT
12158626,2,T
12158627,12,CT
12158628,0,Bonus
12158629,5,T
12158630,9,CT
12158631,2,T
12158632,10,CT
12158633,12,CT
12158634,9,CT
12158635,9,CT
12158636,13,CT
12158637,2,T
12158638,11,CT
12158639,13,CT
12158640,8,CT
12158641,7,T
12158642,2,T
12158643,11,CT
12158644,12,CT
12158645,10,CT
12158646,2,T
12158647,3,T
12158648,10,CT
12158649,2,T
12158650,6,T
12158651,7,T
12158652,7,T
12158653,0,Bonus
12158654,8,CT
12158655,9,CT
12158656,4,T
12158657,12,CT
12158658,14,CT
12158659,13,CT
12158660,9,CT
12158661,3,T
12158662,9,CT
12158663,2,T
12158664,14,CT
12158665,2,T
12158666,0,Bonus
12158667,8,CT
12158668,14,CT
12158669,12,CT
12158670,13,CT
12158671,0,Bonus
12158672,7,T
12158673,1,T
12158674,1,T
12158675,2,T
12158676,11,CT
12158677,13,CT
12158678,1,T
12158679,13,CT
12158680,4,T
12158681,8,CT
12158682,2,T
12158683,3,T
12158684,6,T
12158685,6,T
12158686,13,CT
12158687,5,T
