session_id,outcome,color
12068723,14,CT
12068724,1,T
12068725,3,T
12068726,0,Bonus
12068727,10,CT
12068728,13,CT
12068729,10,CT
12068730,2,T
12068731,8,CT
12068732,11,CT
12068733,14,CT
12068734,5,T
12068735,9,CT
12068736,0,Bonus
12068737,14,CT
12068738,13,CT
12068739,6,T
12068740,14,CT
12068741,2,T
12068742,9,CT
12068743,2,T
12068744,6,T
12068745,1,T
12068746,11,CT
12068747,3,T
12068748,12,CT
12068749,3,T
12068750,9,CT
12068751,1,T
12068752,14,CT
12068753,6,T
12068754,11,CT
12068755,5,T
12068756,10,CT
12068757,1,T
12068758,5,T
12068759,12,CT
12068760,5,T
12068761,10,CT
12068762,6,T
12068763,13,CT
12068764,6,T
12068765,0,Bonus
12068766,2,T
12068767,4,T
12068768,2,T
12068769,14,CT
12068770,8,CT
12068771,1,T
12068772,1,T
12068773,6,T
12068774,3,T
12068775,7,T
12068776,3,T
12068777,13,CT
12068778,1,T
12068779,8,CT
12068780,5,T
12068781,5,T
12068782,8,CT
12068783,0,Bonus
12068784,6,T
12068785,6,T
12068786,12,CT
12068787,8,CT
12068788,10,CT
12068789,14,CT
12068790,6,T
12068791,0,Bonus
12068792,4,T
12068793,7,T
12068794,1,T
12068795,0,Bonus
12068796,13,CT
12068797,4,T
12068798,12,CT
12068799,6,T
12068800,9,CT
12068801,11,CT
12068802,12,CT
12068803,5,T
12068804,8,CT
12068805,8,CT
12068806,2,T
12068807,13,CT
12068808,3,T
12068809,4,T
12068810,1,T
12068811,0,Bonus
12068812,11,CT
12068813,7,T
12068814,1,T
12068815,9,CT
12068816,10,CT
12068817,1,T
12068818,9,CT
12068819,11,CT
12068820,14,CT
12068821,5,T
12068822,11,CT
12068823,0,Bonus
12068824,5,T
12068825,5,T
12068826,13,CT
12068827,3,T
12068828,5,T
12068829,12,CT
12068830,2,T
12068831,4,T
12068832,12,CT
12068833,6,T
12068834,7,T
12068835,3,T
12068836,11,CT
12068837,6,T
12068838,2,T
12068839,3,T
12068840,11,CT
12068841,14,CT
12068842,14,CT
12068843,8,CT
12068844,4,T
12068845,5,T
12068846,8,CT
12068847,1,T
12068848,5,T
12068849,14,CT
12068850,3,T
12068851,14,CT
12068852,8,CT
12068853,2,T
12068854,10,CT
12068855,7,T
12068856,0,Bonus
12068857,2,T
12068858,13,CT
12068859,4,T
12068860,10,CT
12068861,2,T
12068862,1,T
12068863,13,CT
12068864,11,CT
12068865,6,T
12068866,2,T
12068867,8,CT
12068868,12,CT
12068869,0,Bonus
12068870,2,T
12068871,5,T
12068872,1,T
12068873,0,Bonus
12068874,14,CT
12068875,9,CT
12068876,5,T
12068877,1,T
12068878,1,T
12068879,8,CT
12068880,4,T
12068881,3,T
12068882,12,CT
12068883,8,CT
12068884,14,CT
12068885,3,T
12068886,10,CT
12068887,12,CT
12068888,0,Bonus
12068889,9,CT
12068890,11,CT
12068891,2,T
12068892,7,T
12068893,11,CT
12068894,14,CT
12068895,11,CT
12068896,4,T
12068897,3,T
12068898,7,T
12068899,0,Bonus
12068900,12,CT
12068901,14,CT
12068902,8,CT
12068903,1,T
12068904,8,CT
12068905,10,CT
12068906,3,T
12068907,12,CT
12068908,8,CT
12068909,12,CT
12068910,0,Bonus
12068911,1,T
12068912,8,CT
12068913,11,CT
12068914,11,CT
12068915,13,CT
12068916,5,T
12068917,12,CT
12068918,8,CT
12068919,13,CT
12068920,0,Bonus
12068921,14,CT
12068922,12,CT
12068923,5,T
12068924,9,CT
12068925,11,CT
12068926,12,CT
12068927,10,CT
12068928,11,CT
12068929,11,CT
12068930,2,T
12068931,0,Bonus
12068932,5,T
12068933,1,T
12068934,10,CT
12068935,3,T
12068936,8,CT
12068937,9,CT
12068938,13,CT
12068939,9,CT
12068940,10,CT
12068941,8,CT
12068942,5,T
12068943,11,CT
12068944,8,CT
12068945,0,Bonus
12068946,4,T
12068947,4,T
12068948,13,CT
12068949,6,T
12068950,12,CT
12068951,13,CT
12068952,3,T
12068953,0,Bonus
12068954,4,T
12068955,6,T
12068956,5,T
12068957,2,T
12068958,14,CT
12068959,7,T
12068960,11,CT
12068961,9,CT
12068962,14,CT
12068963,8,CT
12068964,6,T
12068965,4,T
12068966,12,CT
12068967,0,Bonus
12068968,14,CT
12068969,13,CT
12068970,1,T
12068971,0,Bonus
12068972,7,T
12068973,5,T
12068974,2,T
12068975,11,CT
12068976,14,CT
12068977,8,CT
12068978,3,T
12068979,7,T
12068980,8,CT
12068981,14,CT
12068982,2,T
12068983,0,Bonus
12068984,0,Bonus
12068985,11,CT
12068986,5,T
12068987,13,CT
12068988,3,T
12068989,5,T
12068990,0,Bonus
12068991,4,T
12068992,12,CT
12068993,4,T
12068994,3,T
12068995,6,T
12068996,5,T
12068997,10,CT
12068998,14,CT
12068999,5,T
12069000,2,T
12069001,13,CT
12069002,5,T
12069003,10,CT
12069004,14,CT
12069005,0,Bonus
12069006,1,T
12069007,3,T
12069008,7,T
12069009,8,CT
12069010,3,T
12069011,12,CT
12069012,9,CT
12069013,12,CT
12069014,5,T
12069015,13,CT
12069016,3,T
12069017,10,CT
12069018,12,CT
12069019,14,CT
12069020,4,T
12069021,13,CT
12069022,2,T
12069023,8,CT
12069024,2,T
12069025,4,T
12069026,1,T
12069027,1,T
12069028,14,CT
12069029,13,CT
12069030,5,T
12069031,5,T
12069032,11,CT
12069033,5,T
12069034,14,CT
12069035,10,CT
12069036,6,T
12069037,14,CT
12069038,10,CT
12069039,0,Bonus
12069040,9,CT
12069041,2,T
12069042,5,T
12069043,10,CT
12069044,2,T
12069045,10,CT
12069046,10,CT
12069047,6,T
12069048,12,CT
12069049,1,T
12069050,3,T
12069051,9,CT
12069052,3,T
12069053,7,T
12069054,3,T
12069055,13,CT
12069056,8,CT
12069057,7,T
12069058,12,CT
12069059,2,T
12069060,12,CT
12069061,9,CT
12069062,4,T
12069063,3,T
12069064,12,CT
12069065,8,CT
12069066,2,T
12069067,0,Bonus
12069068,9,CT
12069069,10,CT
12069070,10,CT
12069071,1,T
12069072,2,T
12069073,11,CT
12069074,3,T
12069075,12,CT
12069076,11,CT
12069077,7,T
12069078,13,CT
12069079,4,T
12069080,13,CT
12069081,2,T
12069082,8,CT
12069083,14,CT
12069084,8,CT
12069085,3,T
12069086,2,T
12069087,13,CT
12069088,4,T
12069089,1,T
12069090,5,T
12069091,11,CT
12069092,5,T
12069093,7,T
12069094,11,CT
12069095,0,Bonus
12069096,7,T
12069097,2,T
12069098,8,CT
12069099,12,CT
12069100,8,CT
12069101,7,T
12069102,9,CT
12069103,4,T
12069104,1,T
12069105,2,T
12069106,6,T
12069107,11,CT
12069108,13,CT
12069109,8,CT
12069110,10,CT
12069111,6,T
12069112,8,CT
12069113,10,CT
12069114,9,CT
12069115,11,CT
12069116,13,CT
12069117,11,CT
12069118,5,T
12069119,13,CT
12069120,9,CT
12069121,13,CT
12069122,13,CT
12069123,4,T
12069124,11,CT
12069125,2,T
12069126,12,CT
12069127,6,T
12069128,0,Bonus
12069129,1,T
12069130,0,Bonus
12069131,1,T
12069132,4,T
12069133,0,Bonus
12069134,10,CT
12069135,1,T
12069136,8,CT
12069137,9,CT
12069138,9,CT
12069139,1,T
12069140,1,T
12069141,13,CT
12069142,14,CT
12069143,8,CT
12069144,4,T
12069145,5,T
12069146,3,T
12069147,3,T
12069148,9,CT
12069149,12,CT
12069150,11,CT
12069151,6,T
12069152,13,CT
12069153,11,CT
12069154,10,CT
12069155,11,CT
12069156,12,CT
12069157,10,CT
12069158,4,T
12069159,3,T
12069160,1,T
12069161,13,CT
12069162,6,T
12069163,0,Bonus
12069164,0,Bonus
12069165,3,T
12069166,9,CT
12069167,14,CT
12069168,10,CT
12069169,10,CT
12069170,10,CT
12069171,0,Bonus
12069172,4,T
12069173,6,T
12069174,10,CT
12069175,13,CT
12069176,4,T
12069177,0,Bonus
12069178,7,T
12069179,13,CT
12069180,3,T
12069181,7,T
12069182,3,T
12069183,6,T
12069184,2,T
12069185,1,T
12069186,7,T
12069187,6,T
12069188,7,T
12069189,9,CT
12069190,7,T
12069191,0,Bonus
12069192,0,Bonus
12069193,8,CT
12069194,2,T
12069195,6,T
12069196,1,T
12069197,2,T
12069198,11,CT
12069199,5,T
12069200,0,Bonus
12069201,14,CT
12069202,8,CT
12069203,5,T
12069204,14,CT
12069205,7,T
12069206,11,CT
12069207,11,CT
12069208,9,CT
12069209,11,CT
12069210,11,CT
12069211,13,CT
12069212,13,CT
12069213,0,Bonus
12069214,2,T
12069215,9,CT
12069216,3,T
12069217,9,CT
12069218,11,CT
12069219,7,T
12069220,5,T
12069221,11,CT
12069222,7,T
12069223,14,CT
12069224,2,T
12069225,10,CT
12069226,13,CT
12069227,5,T
12069228,5,T
12069229,9,CT
12069230,13,CT
12069231,0,Bonus
12069232,4,T
12069233,4,T
12069234,10,CT
12069235,7,T
12069236,12,CT
12069237,1,T
12069238,9,CT
12069239,14,CT
12069240,14,CT
12069241,0,Bonus
12069242,0,Bonus
12069243,0,Bonus
12069244,7,T
12069245,3,T
12069246,9,CT
12069247,11,CT
12069248,8,CT
12069249,4,T
12069250,4,T
12069251,0,Bonus
12069252,0,Bonus
12069253,9,CT
12069254,5,T
12069255,7,T
12069256,10,CT
12069257,0,Bonus
12069258,9,CT
12069259,8,CT
12069260,12,CT
12069261,7,T
12069262,2,T
12069263,4,T
12069264,1,T
12069265,8,CT
12069266,7,T
12069267,11,CT
12069268,13,CT
12069269,5,T
12069270,5,T
12069271,4,T
12069272,12,CT
12069273,8,CT
12069274,7,T
12069275,11,CT
12069276,4,T
12069277,3,T
12069278,1,T
12069279,11,CT
12069280,2,T
12069281,14,CT
12069282,9,CT
12069283,13,CT
12069284,0,Bonus
12069285,10,CT
12069286,0,Bonus
12069287,10,CT
12069288,10,CT
12069289,8,CT
12069290,12,CT
12069291,5,T
12069292,5,T
12069293,10,CT
12069294,5,T
12069295,4,T
12069296,11,CT
12069297,3,T
12069298,11,CT
12069299,1,T
12069300,0,Bonus
12069301,6,T
12069302,11,CT
12069303,1,T
12069304,3,T
12069305,6,T
12069306,8,CT
12069307,1,T
12069308,11,CT
12069309,3,T
12069310,6,T
12069311,14,CT
12069312,9,CT
12069313,5,T
12069314,10,CT
12069315,9,CT
12069316,8,CT
12069317,1,T
12069318,11,CT
12069319,7,T
12069320,13,CT
12069321,2,T
12069322,12,CT
12069323,10,CT
12069324,8,CT
12069325,6,T
12069326,6,T
12069327,10,CT
12069328,5,T
12069329,5,T
12069330,13,CT
12069331,2,T
12069332,4,T
12069333,5,T
12069334,8,CT
12069335,2,T
12069336,6,T
12069337,7,T
12069338,5,T
12069339,12,CT
12069340,3,T
12069341,10,CT
12069342,2,T
12069343,2,T
12069344,12,CT
12069345,3,T
12069346,7,T
12069347,10,CT
12069348,5,T
12069349,7,T
12069350,9,CT
12069351,2,T
12069352,3,T
12069353,3,T
12069354,7,T
12069355,8,CT
12069356,1,T
12069357,0,Bonus
12069358,3,T
12069359,5,T
12069360,4,T
12069361,0,Bonus
12069362,3,T
12069363,5,T
12069364,9,CT
12069365,5,T
12069366,6,T
12069367,10,CT
12069368,3,T
12069369,9,CT
12069370,7,T
12069371,5,T
12069372,7,T
12069373,5,T
12069374,11,CT
12069375,7,T
12069376,7,T
12069377,0,Bonus
12069378,10,CT
12069379,2,T
12069380,10,CT
12069381,1,T
12069382,0,Bonus
12069383,1,T
12069384,14,CT
12069385,14,CT
12069386,9,CT
12069387,13,CT
12069388,4,T
12069389,0,Bonus
12069390,4,T
12069391,14,CT
12069392,12,CT
12069393,1,T
12069394,5,T
12069395,13,CT
12069396,14,CT
12069397,8,CT
12069398,6,T
12069399,5,T
12069400,9,CT
12069401,5,T
12069402,2,T
12069403,12,CT
12069404,14,CT
12069405,0,Bonus
12069406,11,CT
12069407,6,T
12069408,14,CT
12069409,9,CT
12069410,11,CT
12069411,14,CT
12069412,10,CT
12069413,13,CT
12069414,12,CT
12069415,4,T
12069416,1,T
12069417,11,CT
12069418,3,T
12069419,6,T
12069420,14,CT
12069421,10,CT
12069422,4,T
12069423,8,CT
12069424,14,CT
12069425,13,CT
12069426,5,T
12069427,14,CT
12069428,8,CT
12069429,2,T
12069430,2,T
12069431,0,Bonus
12069432,3,T
12069433,6,T
12069434,3,T
12069435,0,Bonus
12069436,2,T
12069437,8,CT
12069438,8,CT
12069439,4,T
12069440,7,T
12069441,2,T
12069442,1,T
12069443,14,CT
12069444,9,CT
12069445,14,CT
12069446,5,T
12069447,2,T
12069448,10,CT
12069449,6,T
12069450,14,CT
12069451,3,T
12069452,0,Bonus
12069453,1,T
12069454,1,T
12069455,0,Bonus
12069456,3,T
12069457,13,CT
12069458,13,CT
12069459,6,T
12069460,14,CT
12069461,14,CT
12069462,9,CT
12069463,4,T
12069464,0,Bonus
12069465,6,T
12069466,11,CT
12069467,13,CT
12069468,2,T
12069469,11,CT
12069470,14,CT
12069471,1,T
12069472,14,CT
12069473,0,Bonus
12069474,10,CT
12069475,6,T
12069476,13,CT
12069477,10,CT
12069478,9,CT
12069479,7,T
12069480,10,CT
12069481,12,CT
12069482,5,T
12069483,2,T
12069484,11,CT
12069485,9,CT
12069486,8,CT
12069487,3,T
12069488,1,T
12069489,9,CT
12069490,13,CT
12069491,9,CT
12069492,7,T
12069493,4,T
12069494,6,T
12069495,14,CT
12069496,13,CT
12069497,4,T
12069498,1,T
12069499,3,T
12069500,2,T
12069501,1,T
12069502,3,T
12069503,6,T
12069504,8,CT
12069505,13,CT
